ID;EDAD;RANGO_EDAD;SITUACION;ANTIGUEDAD;EDUCACION;ESTADO_CIVIL;INGRESO;CNT_PRESTAMOS;DESTINO;CATEGORIA;COMPORTAMIENTO
1688097;29;joven-adulto;independiente;1;terciaria;soltero;37750000;5;vehiculo;A;bueno
2107048;33;joven-adulto;dependiente;6;terciaria;casado;37050000;4;vehiculo;C;bueno
1497831;57;mayor;independiente;11;secundaria;casado;22950000;5;otros;C;malo
3228888;33;joven-adulto;independiente;1;secundaria;casado;6900000;2;capital de trabajo;B;bueno
1155725;52;adulto;independiente;8;primaria;soltero;37150000;2;otros;A;bueno
1650751;36;joven-adulto;independiente;1;terciaria;casado;37650000;1;vehiculo;A;bueno
4086223;40;joven-adulto;dependiente;12;primaria;soltero;21650000;5;vivienda;B;bueno
1313427;62;mayor;dependiente;6;terciaria;casado;35350000;3;otros;B;bueno
1994919;31;joven-adulto;independiente;4;terciaria;casado;28050000;4;capital de trabajo;C;bueno
4471368;31;joven-adulto;independiente;4;terciaria;soltero;18250000;9;consumo;B;malo
5838836;37;joven-adulto;dependiente;4;primaria;soltero;36950000;5;otros;C;bueno
1083372;60;mayor;independiente;11;secundaria;soltero;6900000;6;vehiculo;B;malo
1425275;65;mayor;dependiente;6;terciaria;casado;29250000;5;otros;A;bueno
2053926;28;joven-adulto;independiente;5;secundaria;soltero;28450000;5;otros;B;bueno
3171505;22;joven;dependiente;1;secundaria;soltero;12900000;2;capital de trabajo;A;bueno
4231050;45;adulto;independiente;8;primaria;soltero;21750000;6;otros;A;bueno
3026258;47;adulto;dependiente;10;secundaria;casado;15000000;9;vehiculo;B;malo
1727816;34;joven-adulto;independiente;1;secundaria;casado;5300000;1;vivienda;A;bueno
2891622;32;joven-adulto;independiente;7;terciaria;casado;11950000;2;vivienda;C;malo
4606752;42;adulto;independiente;2;secundaria;soltero;35050000;9;otros;C;malo
1910296;27;joven;independiente;1;primaria;casado;15950000;1;consumo;B;malo
3399660;58;mayor;dependiente;6;secundaria;soltero;30750000;1;capital de trabajo;A;bueno
1337931;60;mayor;dependiente;1;primaria;casado;18750000;2;consumo;A;bueno
5366040;59;mayor;independiente;8;terciaria;casado;13150000;4;capital de trabajo;A;bueno
1713111;56;mayor;independiente;13;secundaria;soltero;31850000;9;otros;A;bueno
3313453;25;joven;independiente;7;secundaria;soltero;19750000;8;otros;B;malo
1222042;28;joven-adulto;independiente;15;terciaria;casado;13850000;8;vehiculo;A;bueno
3221930;41;adulto;dependiente;14;terciaria;soltero;9100000;6;otros;C;malo
5979068;31;joven-adulto;dependiente;12;primaria;soltero;7100000;5;vivienda;C;bueno
2868214;59;mayor;dependiente;5;terciaria;casado;25650000;1;otros;C;malo
2896491;28;joven-adulto;independiente;10;primaria;soltero;31250000;8;vehiculo;C;malo
3310744;21;joven;independiente;8;primaria;casado;34450000;3;capital de trabajo;B;bueno
4991889;40;joven-adulto;dependiente;10;terciaria;casado;12800000;6;vehiculo;C;malo
2648209;45;adulto;dependiente;4;terciaria;casado;38050000;2;vivienda;A;bueno
6282958;61;mayor;dependiente;15;terciaria;casado;13050000;3;consumo;A;bueno
2068674;40;joven-adulto;dependiente;10;primaria;casado;4700000;1;consumo;C;malo
4016515;43;adulto;independiente;12;terciaria;casado;11250000;4;vehiculo;A;malo
2140848;62;mayor;independiente;2;secundaria;casado;13400000;1;vivienda;B;bueno
2098559;43;adulto;dependiente;6;primaria;soltero;18550000;1;otros;C;malo
2994186;38;joven-adulto;independiente;4;terciaria;soltero;6900000;2;otros;A;bueno
1111221;61;mayor;independiente;1;terciaria;soltero;3000000;9;consumo;A;bueno
3952300;34;joven-adulto;independiente;11;primaria;casado;11900000;4;otros;A;bueno
3797364;35;joven-adulto;dependiente;13;terciaria;casado;33050000;9;vivienda;C;malo
1068820;56;mayor;independiente;6;terciaria;soltero;11500000;3;vivienda;C;malo
1736659;24;joven;dependiente;4;secundaria;soltero;11850000;2;otros;A;bueno
3261877;65;mayor;dependiente;2;terciaria;casado;13100000;3;vivienda;A;bueno
3824014;43;adulto;independiente;13;terciaria;casado;25550000;3;otros;C;malo
1884205;37;joven-adulto;independiente;7;secundaria;casado;6700000;7;capital de trabajo;A;malo
1717946;51;adulto;dependiente;14;secundaria;casado;40250000;8;vivienda;A;bueno
1559640;27;joven;dependiente;14;secundaria;casado;13350000;5;consumo;A;bueno
3436193;40;joven-adulto;dependiente;8;primaria;casado;26450000;2;consumo;B;bueno
4620575;41;adulto;dependiente;5;secundaria;soltero;38350000;5;consumo;C;malo
1250077;20;joven;dependiente;3;secundaria;soltero;14350000;8;otros;A;bueno
1734735;31;joven-adulto;independiente;5;secundaria;soltero;3800000;9;consumo;B;bueno
4025371;37;joven-adulto;independiente;14;terciaria;soltero;26250000;8;capital de trabajo;C;malo
1787125;25;joven;dependiente;15;primaria;casado;11600000;1;otros;C;malo
1695965;20;joven;dependiente;2;secundaria;casado;10950000;4;vehiculo;A;malo
1490901;54;adulto;independiente;6;secundaria;soltero;8900000;6;consumo;A;malo
4076492;40;joven-adulto;independiente;3;terciaria;casado;6800000;8;otros;B;malo
1595071;39;joven-adulto;dependiente;3;primaria;soltero;23850000;1;vehiculo;B;bueno
3017031;37;joven-adulto;independiente;1;terciaria;soltero;33450000;5;capital de trabajo;A;bueno
1702937;61;mayor;dependiente;12;primaria;soltero;38850000;8;otros;A;bueno
4927870;50;adulto;independiente;4;terciaria;soltero;8800000;5;vivienda;B;malo
2838283;49;adulto;independiente;12;primaria;casado;14150000;5;capital de trabajo;A;bueno
1019848;51;adulto;dependiente;12;primaria;casado;9600000;8;capital de trabajo;B;bueno
3836096;54;adulto;independiente;2;primaria;casado;2300000;1;capital de trabajo;B;bueno
1927947;43;adulto;independiente;12;primaria;casado;27850000;5;vehiculo;B;bueno
1605482;48;adulto;independiente;12;secundaria;soltero;14450000;9;consumo;A;bueno
1981887;48;adulto;independiente;2;primaria;soltero;8400000;2;consumo;A;malo
4436740;46;adulto;dependiente;10;terciaria;soltero;14000000;9;consumo;C;malo
3626594;58;mayor;dependiente;5;terciaria;soltero;11900000;8;vivienda;B;bueno
3915440;40;joven-adulto;independiente;13;secundaria;casado;8000000;2;vivienda;B;bueno
1955536;65;mayor;independiente;14;primaria;soltero;11800000;1;vehiculo;A;bueno
2826447;50;adulto;dependiente;2;primaria;casado;9600000;8;capital de trabajo;B;bueno
3993370;20;joven;independiente;11;primaria;soltero;2000000;3;vivienda;C;malo
4009998;41;adulto;dependiente;11;secundaria;casado;40250000;4;capital de trabajo;B;bueno
1938333;63;mayor;dependiente;2;terciaria;soltero;26350000;1;capital de trabajo;A;bueno
2600862;29;joven-adulto;dependiente;9;primaria;casado;35550000;8;vehiculo;A;bueno
2075540;23;joven;dependiente;1;secundaria;soltero;23250000;9;capital de trabajo;A;malo
3771804;20;joven;independiente;14;primaria;soltero;13600000;8;otros;A;bueno
1503058;47;adulto;dependiente;7;terciaria;casado;27450000;2;otros;C;malo
2600862;56;mayor;dependiente;4;secundaria;casado;36350000;6;vehiculo;C;malo
2159195;40;joven-adulto;dependiente;9;terciaria;casado;34350000;5;vivienda;A;bueno
4706799;64;mayor;independiente;11;terciaria;casado;20650000;1;vehiculo;C;malo
1786980;43;adulto;independiente;14;primaria;soltero;33550000;8;consumo;A;bueno
4358907;54;adulto;dependiente;2;primaria;casado;8700000;6;otros;B;bueno
2074786;54;adulto;dependiente;11;terciaria;casado;32050000;7;otros;B;bueno
3580213;55;adulto;independiente;4;primaria;soltero;35450000;6;vivienda;C;malo
3920038;62;mayor;dependiente;13;terciaria;casado;32150000;3;consumo;C;malo
3360660;28;joven-adulto;independiente;9;secundaria;soltero;10600000;4;vivienda;B;bueno
3473872;37;joven-adulto;independiente;9;primaria;soltero;39650000;9;capital de trabajo;B;bueno
4192411;25;joven;dependiente;2;primaria;casado;16250000;1;vehiculo;C;malo
5482925;51;adulto;independiente;4;primaria;soltero;39050000;7;vivienda;B;bueno
2088559;58;mayor;independiente;9;secundaria;soltero;15250000;6;vivienda;C;malo
3437364;65;mayor;dependiente;1;terciaria;casado;18150000;8;vehiculo;B;malo
2209983;41;adulto;independiente;7;terciaria;soltero;31450000;5;vivienda;C;malo
1106091;19;joven;independiente;13;terciaria;soltero;35950000;2;vivienda;B;bueno
1423927;24;joven;independiente;11;primaria;soltero;29750000;7;vivienda;B;bueno
2157588;53;adulto;dependiente;2;secundaria;soltero;14750000;5;otros;B;bueno
2066132;36;joven-adulto;dependiente;3;terciaria;soltero;26550000;4;consumo;A;bueno
3339502;18;joven;independiente;6;secundaria;soltero;2800000;1;consumo;B;bueno
1119938;61;mayor;dependiente;3;terciaria;soltero;11700000;3;vehiculo;C;malo
4467406;41;adulto;dependiente;9;secundaria;soltero;12850000;1;vivienda;C;malo
1705595;63;mayor;independiente;6;secundaria;casado;3000000;9;capital de trabajo;A;bueno
2504186;36;joven-adulto;dependiente;4;terciaria;casado;36450000;9;otros;A;bueno
6945833;53;adulto;independiente;11;primaria;soltero;34850000;8;consumo;B;bueno
2069395;59;mayor;independiente;11;primaria;soltero;3800000;8;vehiculo;A;malo
1446279;44;adulto;dependiente;7;secundaria;casado;16250000;5;otros;C;malo
1806141;51;adulto;dependiente;7;terciaria;casado;40150000;4;vehiculo;A;bueno
2840872;19;joven;dependiente;14;secundaria;soltero;9900000;9;consumo;C;malo
1375130;24;joven;dependiente;9;secundaria;soltero;15250000;2;vehiculo;B;malo
5521715;21;joven;dependiente;5;secundaria;soltero;22450000;6;vivienda;C;malo
6846276;25;joven;dependiente;10;secundaria;soltero;9100000;6;vivienda;A;bueno
1391930;58;mayor;dependiente;14;secundaria;casado;29450000;3;capital de trabajo;C;bueno
3232423;18;joven;independiente;15;terciaria;casado;33250000;3;otros;C;malo
1772053;44;adulto;dependiente;11;terciaria;casado;6400000;9;otros;A;bueno
3346927;30;joven-adulto;independiente;9;primaria;soltero;22950000;9;vivienda;B;bueno
4877533;47;adulto;independiente;12;terciaria;soltero;11800000;1;consumo;C;malo
1234426;23;joven;independiente;4;terciaria;soltero;39250000;3;vivienda;B;bueno
3238038;54;adulto;independiente;1;terciaria;soltero;15150000;9;capital de trabajo;C;malo
3910657;50;adulto;dependiente;7;primaria;soltero;18350000;8;vehiculo;A;bueno
2543702;50;adulto;dependiente;3;secundaria;soltero;39650000;3;otros;C;malo
4760807;58;mayor;dependiente;2;primaria;soltero;38150000;2;vehiculo;C;malo
2108880;26;joven;dependiente;12;secundaria;casado;37150000;8;capital de trabajo;B;bueno
5817287;61;mayor;dependiente;13;secundaria;soltero;19650000;3;otros;C;malo
4501162;19;joven;independiente;13;secundaria;soltero;13350000;5;consumo;C;malo
1856288;38;joven-adulto;independiente;1;primaria;casado;8500000;9;vehiculo;A;malo
1731202;58;mayor;dependiente;10;secundaria;soltero;40550000;9;consumo;C;malo
1772905;20;joven;independiente;2;primaria;casado;10500000;4;otros;C;malo
4310786;45;adulto;dependiente;9;primaria;casado;14300000;6;consumo;A;bueno
1022112;23;joven;independiente;7;terciaria;soltero;22250000;6;vivienda;B;bueno
3028110;24;joven;independiente;13;secundaria;soltero;27650000;5;otros;A;malo
3015915;23;joven;independiente;2;primaria;casado;39650000;9;vivienda;C;malo
1042030;38;joven-adulto;independiente;12;secundaria;soltero;5700000;6;consumo;C;malo
2937770;37;joven-adulto;independiente;9;secundaria;casado;29350000;2;consumo;A;malo
1904020;57;mayor;dependiente;6;primaria;soltero;32750000;3;vivienda;C;bueno
1786691;50;adulto;dependiente;11;primaria;casado;8900000;5;vivienda;C;bueno
3960358;51;adulto;dependiente;9;secundaria;soltero;13700000;1;consumo;C;malo
4588051;51;adulto;dependiente;6;secundaria;soltero;21950000;7;vehiculo;C;malo
1176851;34;joven-adulto;independiente;2;secundaria;soltero;6900000;8;otros;C;bueno
1804983;50;adulto;dependiente;14;primaria;soltero;10200000;1;vehiculo;A;malo
2282976;42;adulto;independiente;8;primaria;soltero;12800000;8;otros;C;malo
2296366;46;adulto;independiente;7;secundaria;soltero;3800000;7;otros;B;bueno
2323454;58;mayor;independiente;9;primaria;soltero;38750000;5;vehiculo;A;bueno
1557457;56;mayor;dependiente;15;secundaria;casado;35050000;2;consumo;C;malo
1254484;63;mayor;independiente;12;terciaria;soltero;22650000;6;capital de trabajo;C;bueno
2233844;18;joven;independiente;5;terciaria;casado;5700000;8;vivienda;B;malo
4190207;50;adulto;dependiente;10;primaria;casado;26650000;4;consumo;C;malo
1895512;34;joven-adulto;independiente;1;primaria;casado;16750000;5;vivienda;A;bueno
1780297;62;mayor;dependiente;15;terciaria;casado;14650000;5;vehiculo;C;malo
1026286;48;adulto;independiente;9;terciaria;soltero;17150000;8;vehiculo;A;bueno
3809801;39;joven-adulto;dependiente;8;primaria;casado;6400000;1;vivienda;C;malo
2338815;63;mayor;independiente;12;primaria;casado;2400000;8;capital de trabajo;C;bueno
2803644;63;mayor;dependiente;2;terciaria;soltero;35750000;2;vehiculo;B;bueno
1542155;21;joven;dependiente;7;secundaria;casado;37550000;6;capital de trabajo;A;bueno
3218393;45;adulto;independiente;12;primaria;casado;13900000;6;capital de trabajo;C;malo
2304651;41;adulto;dependiente;11;terciaria;soltero;27950000;9;vivienda;C;malo
1710776;20;joven;dependiente;11;secundaria;casado;33750000;4;capital de trabajo;A;bueno
3632629;37;joven-adulto;independiente;14;secundaria;soltero;11450000;1;otros;A;bueno
1304889;47;adulto;independiente;5;secundaria;soltero;11400000;2;vivienda;B;bueno
3724137;30;joven-adulto;independiente;2;secundaria;soltero;14700000;9;consumo;B;malo
4708895;21;joven;dependiente;7;secundaria;casado;10200000;4;vivienda;A;bueno
1169135;59;mayor;independiente;5;primaria;casado;21950000;5;vivienda;A;bueno
1501395;56;mayor;independiente;1;secundaria;casado;12850000;3;capital de trabajo;A;bueno
4092114;24;joven;independiente;2;secundaria;casado;19750000;9;otros;A;bueno
1788123;31;joven-adulto;dependiente;14;terciaria;casado;30250000;2;vivienda;A;bueno
5274915;57;mayor;dependiente;7;secundaria;soltero;38450000;6;vivienda;A;bueno
3439956;28;joven-adulto;independiente;1;secundaria;casado;37850000;2;capital de trabajo;C;malo
2133634;60;mayor;independiente;13;secundaria;soltero;7100000;9;consumo;C;malo
4070416;51;adulto;dependiente;7;terciaria;casado;24150000;2;capital de trabajo;B;bueno
4740642;54;adulto;independiente;13;primaria;casado;12500000;2;capital de trabajo;A;bueno
4137943;40;joven-adulto;independiente;3;primaria;soltero;5700000;5;capital de trabajo;C;malo
3204874;29;joven-adulto;independiente;2;primaria;casado;28650000;2;capital de trabajo;C;bueno
2916140;29;joven-adulto;independiente;11;primaria;soltero;7200000;7;vehiculo;B;malo
2201866;65;mayor;dependiente;14;primaria;casado;31050000;7;vehiculo;A;bueno
4546626;36;joven-adulto;independiente;10;primaria;casado;39450000;9;capital de trabajo;B;bueno
3257161;22;joven;dependiente;3;secundaria;soltero;26750000;4;capital de trabajo;A;bueno
2122596;49;adulto;independiente;1;secundaria;soltero;24850000;8;otros;A;bueno
1072824;46;adulto;dependiente;3;terciaria;soltero;37150000;2;vehiculo;B;bueno
3323658;55;adulto;dependiente;6;secundaria;soltero;28250000;9;capital de trabajo;C;malo
2928690;54;adulto;dependiente;9;secundaria;soltero;22850000;7;consumo;A;bueno
1903899;21;joven;dependiente;2;secundaria;casado;29250000;5;vehiculo;A;malo
1880926;22;joven;independiente;10;secundaria;soltero;28350000;1;otros;B;bueno
4053560;45;adulto;independiente;13;secundaria;soltero;12950000;1;otros;C;malo
2100278;28;joven-adulto;independiente;13;primaria;casado;39850000;8;otros;B;bueno
3469739;35;joven-adulto;independiente;9;primaria;casado;29950000;7;vivienda;C;malo
1083167;31;joven-adulto;independiente;1;secundaria;soltero;22150000;4;vehiculo;B;bueno
1042384;52;adulto;independiente;5;terciaria;soltero;5400000;5;vivienda;A;bueno
2037027;61;mayor;dependiente;7;secundaria;casado;31550000;1;vehiculo;C;bueno
2117785;18;joven;independiente;13;primaria;soltero;19050000;2;consumo;C;malo
4234474;55;adulto;independiente;8;primaria;soltero;30650000;7;vivienda;B;bueno
2315285;37;joven-adulto;independiente;13;terciaria;casado;36950000;1;capital de trabajo;C;malo
3774297;18;joven;dependiente;3;secundaria;soltero;31350000;7;otros;A;bueno
5735846;31;joven-adulto;dependiente;15;secundaria;casado;17250000;8;vivienda;B;bueno
4055002;25;joven;dependiente;10;secundaria;casado;23550000;2;vehiculo;A;bueno
1275230;62;mayor;independiente;6;primaria;soltero;28050000;4;vehiculo;B;malo
2161954;29;joven-adulto;independiente;10;secundaria;soltero;27050000;5;capital de trabajo;B;malo
4400165;33;joven-adulto;dependiente;14;primaria;casado;7600000;1;otros;A;bueno
1909176;51;adulto;independiente;2;secundaria;soltero;20850000;3;vivienda;A;bueno
2401633;24;joven;dependiente;10;secundaria;soltero;39350000;7;capital de trabajo;A;bueno
2242007;25;joven;dependiente;11;secundaria;soltero;9400000;5;vivienda;A;bueno
1672665;64;mayor;independiente;15;terciaria;soltero;35050000;8;vivienda;B;bueno
2359901;51;adulto;dependiente;7;secundaria;soltero;37650000;6;vehiculo;C;malo
1033063;42;adulto;independiente;6;secundaria;soltero;23550000;8;vivienda;A;malo
4474114;46;adulto;dependiente;9;primaria;soltero;8700000;3;consumo;B;bueno
5082842;20;joven;dependiente;9;secundaria;soltero;17850000;3;vivienda;A;bueno
2679031;52;adulto;dependiente;14;primaria;casado;26950000;7;consumo;A;bueno
1308148;49;adulto;dependiente;5;secundaria;soltero;34250000;5;otros;B;bueno
1844663;33;joven-adulto;dependiente;7;primaria;soltero;4900000;4;vehiculo;C;malo
2320390;60;mayor;independiente;5;secundaria;soltero;19150000;8;consumo;B;malo
4381780;58;mayor;independiente;14;terciaria;casado;3600000;7;vivienda;C;malo
4187396;59;mayor;dependiente;12;secundaria;soltero;30150000;1;consumo;B;bueno
4221247;62;mayor;independiente;13;terciaria;soltero;36550000;9;otros;A;bueno
3564013;45;adulto;dependiente;15;terciaria;casado;3600000;5;vehiculo;C;malo
1105149;27;joven;independiente;14;secundaria;soltero;36050000;6;vivienda;B;bueno
2203792;28;joven-adulto;dependiente;6;secundaria;soltero;10800000;6;vivienda;B;bueno
2341459;46;adulto;dependiente;10;terciaria;soltero;21850000;8;capital de trabajo;A;bueno
2902946;25;joven;independiente;10;primaria;casado;11000000;2;consumo;C;malo
1470396;31;joven-adulto;dependiente;12;secundaria;casado;12350000;2;vivienda;B;bueno
2071421;55;adulto;independiente;14;primaria;casado;27650000;2;vivienda;C;malo
1884412;52;adulto;dependiente;3;secundaria;soltero;40350000;4;otros;C;malo
1936275;36;joven-adulto;independiente;3;secundaria;casado;40250000;8;capital de trabajo;A;bueno
4335551;49;adulto;independiente;12;secundaria;soltero;11950000;5;vivienda;B;bueno
1453139;28;joven-adulto;independiente;7;terciaria;soltero;39150000;7;vivienda;B;bueno
2173979;51;adulto;dependiente;9;secundaria;soltero;8800000;2;vehiculo;C;malo
1236030;56;mayor;dependiente;4;secundaria;casado;35650000;5;consumo;C;bueno
3263914;54;adulto;dependiente;9;primaria;casado;2600000;8;otros;A;bueno
5225764;60;mayor;dependiente;7;secundaria;casado;9000000;6;capital de trabajo;A;bueno
2537311;39;joven-adulto;dependiente;5;terciaria;casado;28050000;6;capital de trabajo;A;bueno
2273982;23;joven;independiente;12;primaria;casado;38150000;7;vivienda;B;bueno
1388695;37;joven-adulto;dependiente;3;primaria;soltero;15350000;4;consumo;A;bueno
4171718;49;adulto;dependiente;8;primaria;casado;24050000;8;consumo;A;bueno
4319417;40;joven-adulto;dependiente;11;terciaria;casado;3100000;6;capital de trabajo;C;malo
2469319;28;joven-adulto;independiente;5;primaria;casado;16150000;4;vehiculo;A;bueno
1713928;32;joven-adulto;independiente;9;primaria;soltero;3900000;7;consumo;C;bueno
1005734;19;joven;dependiente;2;secundaria;soltero;34550000;2;consumo;C;malo
2850443;51;adulto;independiente;10;secundaria;casado;16750000;3;vehiculo;A;bueno
4767555;26;joven;dependiente;12;primaria;casado;16350000;1;consumo;C;malo
1170560;23;joven;dependiente;13;secundaria;casado;22550000;4;vehiculo;A;bueno
3181462;56;mayor;dependiente;2;secundaria;casado;5200000;3;consumo;B;bueno
3906791;19;joven;independiente;12;primaria;casado;24750000;5;consumo;B;bueno
1175685;64;mayor;independiente;2;terciaria;soltero;16550000;8;otros;A;bueno
4492673;49;adulto;dependiente;1;primaria;soltero;23650000;5;vivienda;A;bueno
3422596;46;adulto;independiente;12;secundaria;soltero;6700000;1;vehiculo;A;malo
2936043;46;adulto;dependiente;7;primaria;soltero;22650000;5;consumo;A;malo
2324844;29;joven-adulto;independiente;6;terciaria;casado;30650000;8;vivienda;C;bueno
1492464;34;joven-adulto;dependiente;7;terciaria;soltero;30650000;9;vivienda;C;malo
1641119;55;adulto;independiente;6;secundaria;casado;22550000;1;capital de trabajo;A;bueno
3559602;48;adulto;dependiente;4;primaria;soltero;40650000;3;vehiculo;A;bueno
3341640;63;mayor;independiente;14;primaria;soltero;25050000;8;otros;C;malo
2083373;45;adulto;independiente;4;secundaria;soltero;13150000;7;capital de trabajo;A;bueno
2856861;36;joven-adulto;independiente;8;secundaria;soltero;12500000;9;capital de trabajo;A;bueno
2646272;21;joven;dependiente;8;secundaria;casado;27650000;2;capital de trabajo;B;bueno
2815942;56;mayor;independiente;11;secundaria;casado;28250000;8;vivienda;B;bueno
5858370;42;adulto;dependiente;11;primaria;soltero;21550000;3;consumo;A;bueno
5146380;51;adulto;independiente;4;terciaria;soltero;13150000;1;capital de trabajo;C;malo
1734648;26;joven;dependiente;9;primaria;casado;38650000;6;vehiculo;B;bueno
2234988;32;joven-adulto;dependiente;6;secundaria;casado;25650000;7;consumo;B;bueno
1312361;45;adulto;dependiente;3;secundaria;soltero;9700000;5;consumo;C;malo
3312050;27;joven;independiente;9;secundaria;soltero;26950000;9;capital de trabajo;B;bueno
1654815;18;joven;dependiente;7;secundaria;soltero;11700000;8;vivienda;B;bueno
1516837;38;joven-adulto;independiente;2;secundaria;soltero;38050000;9;capital de trabajo;A;bueno
5836768;20;joven;independiente;15;secundaria;soltero;24850000;3;otros;C;malo
1982894;26;joven;dependiente;7;terciaria;casado;10850000;1;otros;A;bueno
1300068;27;joven;independiente;6;primaria;soltero;4200000;4;capital de trabajo;B;malo
4034691;32;joven-adulto;independiente;1;terciaria;soltero;9200000;3;vivienda;C;malo
1790311;30;joven-adulto;dependiente;12;terciaria;casado;3800000;7;consumo;C;malo
4435758;30;joven-adulto;independiente;11;secundaria;casado;13350000;1;vehiculo;C;malo
1941945;28;joven-adulto;dependiente;4;secundaria;soltero;11350000;1;otros;C;bueno
4571360;20;joven;dependiente;4;secundaria;casado;22350000;2;capital de trabajo;B;bueno
1721227;30;joven-adulto;independiente;12;secundaria;soltero;10600000;3;capital de trabajo;B;malo
3230627;64;mayor;dependiente;7;primaria;soltero;29850000;4;capital de trabajo;A;bueno
2082528;30;joven-adulto;dependiente;11;primaria;soltero;23550000;7;capital de trabajo;C;bueno
5303391;65;mayor;independiente;8;secundaria;casado;19050000;4;consumo;B;malo
2878413;35;joven-adulto;independiente;13;secundaria;casado;18950000;3;otros;A;bueno
5401496;54;adulto;dependiente;14;secundaria;casado;11550000;9;vivienda;A;bueno
3353231;60;mayor;independiente;7;terciaria;soltero;8400000;4;consumo;C;malo
5668817;21;joven;dependiente;13;secundaria;soltero;26350000;3;consumo;C;malo
6739796;60;mayor;dependiente;6;terciaria;casado;28050000;4;otros;C;bueno
5092595;28;joven-adulto;independiente;4;secundaria;soltero;6700000;1;consumo;A;bueno
4403118;38;joven-adulto;independiente;3;terciaria;soltero;19550000;8;consumo;B;malo
2520049;30;joven-adulto;independiente;4;primaria;casado;33750000;1;capital de trabajo;C;malo
2429291;41;adulto;dependiente;11;secundaria;soltero;25650000;8;consumo;C;malo
2304518;45;adulto;independiente;14;secundaria;casado;8500000;7;vehiculo;C;malo
3927758;25;joven;dependiente;10;terciaria;soltero;38950000;7;otros;A;bueno
1300155;32;joven-adulto;dependiente;7;primaria;casado;14200000;2;capital de trabajo;B;bueno
2509411;20;joven;independiente;8;secundaria;soltero;8700000;3;consumo;B;malo
1552866;65;mayor;independiente;14;terciaria;casado;35550000;7;otros;B;bueno
4194095;43;adulto;dependiente;12;primaria;soltero;34350000;6;consumo;C;malo
2426146;55;adulto;independiente;2;primaria;soltero;10700000;3;otros;B;bueno
4728554;47;adulto;independiente;10;terciaria;soltero;15450000;6;vivienda;B;bueno
3786945;52;adulto;independiente;3;primaria;casado;4900000;3;capital de trabajo;C;bueno
2179262;64;mayor;dependiente;5;primaria;casado;13300000;9;otros;C;malo
3702463;32;joven-adulto;independiente;2;terciaria;casado;23250000;7;consumo;B;malo
4135949;25;joven;dependiente;13;primaria;soltero;28450000;3;consumo;C;malo
2866560;63;mayor;independiente;12;terciaria;soltero;8400000;6;consumo;C;malo
2093218;23;joven;independiente;8;primaria;soltero;37950000;1;vehiculo;B;bueno
1671496;21;joven;dependiente;1;secundaria;soltero;40150000;5;otros;C;malo
1856823;25;joven;dependiente;2;primaria;casado;37850000;1;vehiculo;A;bueno
5758943;26;joven;dependiente;2;secundaria;soltero;12500000;1;consumo;B;malo
2875157;54;adulto;dependiente;11;terciaria;soltero;14900000;9;capital de trabajo;B;bueno
2348098;50;adulto;independiente;5;secundaria;soltero;29650000;9;consumo;C;malo
1666235;30;joven-adulto;independiente;3;primaria;soltero;10100000;2;consumo;A;malo
3883053;59;mayor;dependiente;11;secundaria;casado;27550000;1;capital de trabajo;A;bueno
2075798;64;mayor;independiente;8;secundaria;soltero;31350000;7;vehiculo;A;bueno
3310613;35;joven-adulto;dependiente;13;secundaria;casado;12400000;9;capital de trabajo;B;bueno
1785938;41;adulto;dependiente;7;primaria;casado;30750000;8;otros;A;bueno
1945156;22;joven;dependiente;7;secundaria;casado;29650000;9;otros;C;malo
5243206;57;mayor;independiente;13;primaria;soltero;6600000;9;vehiculo;B;malo
1153578;54;adulto;independiente;5;terciaria;casado;10200000;2;vehiculo;C;malo
1493925;43;adulto;independiente;15;secundaria;casado;14650000;8;consumo;A;bueno
3356445;53;adulto;dependiente;4;secundaria;soltero;14750000;3;capital de trabajo;A;bueno
5838301;31;joven-adulto;independiente;14;primaria;casado;26150000;2;otros;A;bueno
1151131;55;adulto;dependiente;12;primaria;casado;10200000;6;capital de trabajo;B;bueno
1183978;43;adulto;independiente;4;terciaria;casado;22750000;1;consumo;A;bueno
5182549;37;joven-adulto;independiente;2;terciaria;casado;13050000;2;otros;C;malo
1078092;61;mayor;dependiente;10;primaria;casado;14950000;5;vehiculo;A;bueno
3487848;39;joven-adulto;dependiente;7;terciaria;casado;40450000;4;otros;B;bueno
1914303;47;adulto;independiente;1;primaria;casado;23450000;5;consumo;B;bueno
1823976;26;joven;independiente;12;terciaria;casado;12400000;6;capital de trabajo;B;bueno
3576842;51;adulto;independiente;13;primaria;casado;11450000;7;consumo;B;bueno
1830774;27;joven;dependiente;9;primaria;soltero;17950000;6;vehiculo;A;bueno
4349673;23;joven;independiente;9;primaria;casado;13250000;8;otros;B;bueno
5563015;34;joven-adulto;independiente;1;secundaria;soltero;37350000;1;vivienda;C;malo
2541803;58;mayor;dependiente;3;terciaria;casado;8000000;6;vehiculo;C;malo
1436852;62;mayor;independiente;3;terciaria;casado;26150000;3;vivienda;B;bueno
3590967;21;joven;dependiente;8;secundaria;casado;37050000;8;vivienda;B;bueno
1047394;44;adulto;independiente;9;secundaria;casado;14300000;4;vivienda;B;bueno
2501686;24;joven;dependiente;9;secundaria;casado;30250000;3;otros;C;malo
2393053;63;mayor;dependiente;1;terciaria;soltero;15550000;3;otros;A;bueno
